Date,Year,Haul,Station,Transect,Region,Depth,Taxon,Sex,Split,Count,Species Code,Subsample (mL_,TotVol,5MinTowExpansion,CPUE
5/5/2014,2014,16,123,Dvpt,Central,,Nd,Both,8,124,1847,200,7177,1,4449.74
5/7/2014,2014,18,114,Mbay,Central,73,Ep,Male,16,46,1816,180,1008,1,257.6
5/7/2014,2014,18,114,Mbay,Central,73,Ep,Female,16,59,1816,180,1008,1,330.4
5/7/2014,2014,18,114,Mbay,Central,73,Ep,Both,16,105,1816,180,1008,1,588
5/7/2014,2014,18,114,Mbay,Central,73,Ts,Male,1,0,1473,180,1008,1,0
5/7/2014,2014,18,114,Mbay,Central,73,Ts,Female,1,0,1473,180,1008,1,0
5/7/2014,2014,18,114,Mbay,Central,73,Ts,Both,1,0,1473,180,1008,1,0
5/7/2014,2014,18,114,Mbay,Central,73,Nd,Male,1,10,1847,180,1008,1,56
5/7/2014,2014,18,114,Mbay,Central,73,Nd,Female,1,16,1847,180,1008,1,89.6
5/7/2014,2014,18,114,Mbay,Central,73,Nd,Both,1,26,1847,180,1008,1,145.6
5/7/2914,2014,20,115,Mbay,Central,91,Ep,Male,2,18,1816,200,4875,3,1316.25
5/7/2914,2014,20,115,Mbay,Central,91,Ep,Female,2,32,1816,200,4875,3,2340
5/7/2914,2014,20,115,Mbay,Central,91,Ep,Both,2,50,1816,200,4875,3,3656.25
5/7/2914,2014,20,115,Mbay,Central,91,Ts,Male,8,4,1473,200,4875,3,292.5
5/7/2914,2014,20,115,Mbay,Central,91,Ts,Female,8,97,1473,200,4875,3,7093.125
5/7/2914,2014,20,115,Mbay,Central,91,Ts,Both,8,101,1473,200,4875,3,7385.625
5/7/2914,2014,20,115,Mbay,Central,91,Nd,Male,2,0,1847,200,4875,3,0
5/7/2914,2014,20,115,Mbay,Central,91,Nd,Female,2,0,1847,200,4875,3,0
5/7/2914,2014,20,115,Mbay,Central,91,Nd,Both,2,0,1847,200,4875,3,0
5/17/2014,2014,57,118,Mbay,Central,966,Ep,Male,8,53,1816,200,19355,1,5129.075
5/17/2014,2014,57,118,Mbay,Central,966,Ep,Female,8,125,1816,200,19355,1,12096.88
5/17/2014,2014,57,118,Mbay,Central,966,Ep,Both,8,178,1816,200,19355,1,17225.95
5/17/2014,2014,57,118,Mbay,Central,966,Ts,Male,2,13,1473,200,19355,1,1258.075
5/17/2014,2014,57,118,Mbay,Central,966,Ts,Female,2,50,1473,200,19355,1,4838.75
5/17/2014,2014,57,118,Mbay,Central,966,Ts,Both,2,63,1473,200,19355,1,6096.825
5/17/2014,2014,57,118,Mbay,Central,966,Nd,Male,2,0,1847,200,19355,1,0
5/17/2014,2014,57,118,Mbay,Central,966,Nd,Female,2,0,1847,200,19355,1,0
5/17/2014,2014,57,118,Mbay,Central,966,Nd,Both,2,0,1847,200,19355,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Ep,Male,1,0,1816,200,28000,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Ep,Female,1,0,1816,200,28000,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Ep,Both,1,0,1816,200,28000,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Ts,Male,8,2,1473,200,28000,1,280
5/17/2014,2014,58,112,Mbay,Central,73,Ts,Female,8,89,1473,200,28000,1,12460
5/17/2014,2014,58,112,Mbay,Central,73,Ts,Both,8,91,1473,200,28000,1,12740
5/17/2014,2014,58,112,Mbay,Central,73,Nd,Male,1,0,1847,200,28000,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Nd,Female,1,0,1847,200,28000,1,0
5/17/2014,2014,58,112,Mbay,Central,73,Nd,Both,1,0,1847,200,28000,1,0
5/18/2014,2014,63,119,Mbay,Central,91,Ep,Male,1,9,1816,180,180,1,9
5/18/2014,2014,63,119,Mbay,Central,91,Ep,Female,1,18,1816,180,180,1,18
5/18/2014,2014,63,119,Mbay,Central,91,Ep,Both,1,27,1816,180,180,1,27
5/18/2014,2014,63,119,Mbay,Central,91,Ts,Male,5.333333,52,1473,180,180,1,52
5/18/2014,2014,63,119,Mbay,Central,91,Ts,Female,5.333333,88,1473,180,180,1,88
5/18/2014,2014,63,119,Mbay,Central,91,Ts,Both,5.333333,140,1473,180,180,1,140
5/18/2014,2014,63,119,Mbay,Central,91,Nd,Male,1,0,1847,180,180,1,0
5/18/2014,2014,63,119,Mbay,Central,91,Nd,Female,1,0,1847,180,180,1,0
5/18/2014,2014,63,119,Mbay,Central,91,Nd,Both,1,0,1847,180,180,1,0
5/18/2014,2014,64,124,Dvpt,Central,128,Ep,Male,16,40,1816,200,34200,1,6840
5/18/2014,2014,64,124,Dvpt,Central,128,Ep,Female,16,61,1816,200,34200,1,10431
5/18/2014,2014,64,124,Dvpt,Central,128,Ep,Both,16,101,1816,200,34200,1,17271
5/18/2014,2014,64,124,Dvpt,Central,128,Ts,Male,8,20,1473,200,34200,1,3420
5/18/2014,2014,64,124,Dvpt,Central,128,Ts,Female,8,23,1473,200,34200,1,3933
5/18/2014,2014,64,124,Dvpt,Central,128,Ts,Both,8,43,1473,200,34200,1,7353
5/18/2014,2014,64,124,Dvpt,Central,128,Nd,Male,8,0,1847,200,34200,1,0
5/18/2014,2014,64,124,Dvpt,Central,128,Nd,Female,8,0,1847,200,34200,1,0
5/18/2014,2014,64,124,Dvpt,Central,128,Nd,Both,8,0,1847,200,34200,1,0
5/19/2014,2014,67,127,Dvpt,Central,1045,Ep,Male,8,62,1816,200,10880,1,3372.8
5/19/2014,2014,67,127,Dvpt,Central,1045,Ep,Female,8,103,1816,200,10880,1,5603.2
5/19/2014,2014,67,127,Dvpt,Central,1045,Ep,Both,8,165,1816,200,10880,1,8976
5/19/2014,2014,67,127,Dvpt,Central,1045,Ts,Male,8,4,1473,200,10880,1,217.6
5/19/2014,2014,67,127,Dvpt,Central,1045,Ts,Female,8,44,1473,200,10880,1,2393.6
5/19/2014,2014,67,127,Dvpt,Central,1045,Ts,Both,8,48,1473,200,10880,1,2611.2
5/19/2014,2014,67,127,Dvpt,Central,1045,Nd,Male,8,0,1847,200,10880,1,0
5/19/2014,2014,67,127,Dvpt,Central,1045,Nd,Female,8,0,1847,200,10880,1,0
5/19/2014,2014,67,127,Dvpt,Central,1045,Nd,Both,8,0,1847,200,10880,1,0
5/19/2014,2014,68,131,Pesc,Central,82,Ep,Male,8,0,1816,200,22400,1,0
5/19/2014,2014,68,131,Pesc,Central,82,Ep,Female,8,2,1816,200,22400,1,224
5/19/2014,2014,68,131,Pesc,Central,82,Ep,Both,8,2,1816,200,22400,1,224
5/19/2014,2014,68,131,Pesc,Central,82,Ts,Male,8,10,1473,200,22400,1,1120
5/19/2014,2014,68,131,Pesc,Central,82,Ts,Female,8,98,1473,200,22400,1,10976
5/19/2014,2014,68,131,Pesc,Central,82,Ts,Both,8,108,1473,200,22400,1,12096
5/19/2014,2014,68,131,Pesc,Central,82,Nd,Male,8,0,1847,200,22400,1,0
5/19/2014,2014,68,131,Pesc,Central,82,Nd,Female,8,0,1847,200,22400,1,0
5/19/2014,2014,68,131,Pesc,Central,82,Nd,Both,8,0,1847,200,22400,1,0
5/20/2014,2014,72,135,Pesc,Central,950,Ep,Male,4,11,1816,50,3500,1,770
5/20/2014,2014,72,135,Pesc,Central,950,Ep,Female,4,34,1816,50,3500,1,2380
5/20/2014,2014,72,135,Pesc,Central,950,Ep,Both,4,45,1816,50,3500,1,3150
5/20/2014,2014,72,135,Pesc,Central,950,Ts,Male,4,3,1473,50,3500,1,210
5/20/2014,2014,72,135,Pesc,Central,950,Ts,Female,4,0,1473,50,3500,1,0
5/20/2014,2014,72,135,Pesc,Central,950,Ts,Both,4,3,1473,50,3500,1,210
5/20/2014,2014,72,135,Pesc,Central,950,Nd,Male,4,26,1847,50,3500,1,1820
5/20/2014,2014,72,135,Pesc,Central,950,Nd,Female,4,71,1847,50,3500,1,4970
5/20/2014,2014,72,135,Pesc,Central,950,Nd,Both,4,97,1847,50,3500,1,6790
5/20/2014,2014,73,237,Gofl,Central,74,Ep,Male,8,0,1816,200,22200,1,0
5/20/2014,2014,73,237,Gofl,Central,74,Ep,Female,8,0,1816,200,22200,1,0
5/20/2014,2014,73,237,Gofl,Central,74,Ep,Both,8,0,1816,200,22200,1,0
5/20/2014,2014,73,237,Gofl,Central,74,Ts,Male,8,26,1473,200,22200,1,2886
5/20/2014,2014,73,237,Gofl,Central,74,Ts,Female,8,76,1473,200,22200,1,8436
5/20/2014,2014,73,237,Gofl,Central,74,Ts,Both,8,102,1473,200,22200,1,11322
5/20/2014,2014,73,237,Gofl,Central,74,Nd,Male,8,0,1847,200,22200,1,0
5/20/2014,2014,73,237,Gofl,Central,74,Nd,Female,8,0,1847,200,22200,1,0
5/20/2014,2014,73,237,Gofl,Central,74,Nd,Both,8,0,1847,200,22200,1,0
5/21/2014,2014,75,139,Gofl,Central,55,Ep,Male,8,1,1816,200,23220,1,116.1
5/21/2014,2014,75,139,Gofl,Central,55,Ep,Female,8,0,1816,200,23220,1,0
5/21/2014,2014,75,139,Gofl,Central,55,Ep,Both,8,1,1816,200,23220,1,116.1
5/21/2014,2014,75,139,Gofl,Central,55,Ts,Male,8,2,1473,200,23220,1,232.2
5/21/2014,2014,75,139,Gofl,Central,55,Ts,Female,8,86,1473,200,23220,1,9984.6
5/21/2014,2014,75,139,Gofl,Central,55,Ts,Both,8,88,1473,200,23220,1,10216.8
5/21/2014,2014,75,139,Gofl,Central,55,Nd,Male,8,0,1847,200,23220,1,0
5/21/2014,2014,75,139,Gofl,Central,55,Nd,Female,8,0,1847,200,23220,1,0
5/21/2014,2014,75,139,Gofl,Central,55,Nd,Both,8,0,1847,200,23220,1,0
6/1/2014,2014,105,109,Mbay,Central,608,Ep,Male,16,50,1816,200,11000,1,2750
6/1/2014,2014,105,109,Mbay,Central,608,Ep,Female,16,59,1816,200,11000,1,3245
6/1/2014,2014,105,109,Mbay,Central,608,Ep,Both,16,109,1816,200,11000,1,5995
6/1/2014,2014,105,109,Mbay,Central,608,Ts,Male,2.666667,13,1473,200,11000,1,715
6/1/2014,2014,105,109,Mbay,Central,608,Ts,Female,2.666667,41,1473,200,11000,1,2255
6/1/2014,2014,105,109,Mbay,Central,608,Ts,Both,2.666667,54,1473,200,11000,1,2970
6/1/2014,2014,105,109,Mbay,Central,608,Nd,Male,2.666667,0,1847,200,11000,1,0
6/1/2014,2014,105,109,Mbay,Central,608,Nd,Female,2.666667,0,1847,200,11000,1,0
6/1/2014,2014,105,109,Mbay,Central,608,Nd,Both,2.666667,0,1847,200,11000,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ep,Male,5.333333,64,1816,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ep,Female,5.333333,56,1816,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ep,Both,5.333333,120,1816,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ts,Male,5.333333,73,1473,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ts,Female,5.333333,62,1473,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Ts,Both,5.333333,135,1473,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Nd,Male,5.333333,0,1847,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Nd,Female,5.333333,0,1847,200,,1,0
6/2/2014,2014,108,118,Mbay,Central,966,Nd,Both,5.333333,0,1847,200,,1,0
6/3/2014,2014,113,127,Dvpt,Central,1045,Ep,Male,5.333333,59,1816,115,1250,3,1923.913
6/3/2014,2014,113,127,Dvpt,Central,1045,Ep,Female,5.333333,63,1816,115,1250,3,2054.348
6/3/2014,2014,113,127,Dvpt,Central,1045,Ep,Both,5.333333,122,1816,115,1250,3,3978.261
6/3/2014,2014,113,127,Dvpt,Central,1045,Ts,Male,4,0,1473,115,1250,3,0
6/3/2014,2014,113,127,Dvpt,Central,1045,Ts,Female,4,2,1473,115,1250,3,65.21739
6/3/2014,2014,113,127,Dvpt,Central,1045,Ts,Both,4,2,1473,115,1250,3,65.21739
6/3/2014,2014,113,127,Dvpt,Central,1045,Nd,Male,1,2,1847,115,1250,3,65.21739
6/3/2014,2014,113,127,Dvpt,Central,1045,Nd,Female,1,47,1847,115,1250,3,1532.609
6/3/2014,2014,113,127,Dvpt,Central,1045,Nd,Both,1,49,1847,115,1250,3,1597.826
6/3/2014,2014,114,154,FarOut,Central,1301,Ep,Male,5.333333,29,1816,150,1500,1,290
6/3/2014,2014,114,154,FarOut,Central,1301,Ep,Female,5.333333,101,1816,150,1500,1,1010
6/3/2014,2014,114,154,FarOut,Central,1301,Ep,Both,5.333333,130,1816,150,1500,1,1300
6/3/2014,2014,114,154,FarOut,Central,1301,Ts,Male,5.333333,60,1473,150,1500,1,600
6/3/2014,2014,114,154,FarOut,Central,1301,Ts,Female,5.333333,35,1473,150,1500,1,350
6/3/2014,2014,114,154,FarOut,Central,1301,Ts,Both,5.333333,95,1473,150,1500,1,950
6/3/2014,2014,114,154,FarOut,Central,1301,Nd,Male,5.333333,0,1847,150,1500,1,0
6/3/2014,2014,114,154,FarOut,Central,1301,Nd,Female,5.333333,0,1847,150,1500,1,0
6/3/2014,2014,114,154,FarOut,Central,1301,Nd,Both,5.333333,0,1847,150,1500,1,0
5/28/2014,2014,89,114,Mbay,Central,73,Ep,Male,1,5,1816,10,100,3,150
5/28/2014,2014,89,114,Mbay,Central,73,Ep,Female,1,8,1816,10,100,3,240
5/28/2014,2014,89,114,Mbay,Central,73,Ep,Both,1,13,1816,10,100,3,390
5/28/2014,2014,89,114,Mbay,Central,73,Ts,Male,1,2,1473,10,100,3,60
5/28/2014,2014,89,114,Mbay,Central,73,Ts,Female,1,21,1473,10,100,3,630
5/28/2014,2014,89,114,Mbay,Central,73,Ts,Both,1,23,1473,10,100,3,690
5/28/2014,2014,89,114,Mbay,Central,73,Nd,Male,1,0,1847,10,100,3,0
5/28/2014,2014,89,114,Mbay,Central,73,Nd,Female,1,0,1847,10,100,3,0
5/28/2014,2014,89,114,Mbay,Central,73,Nd,Both,1,0,1847,10,100,3,0
5/9/2013,2013,1,127,Dvpt,Central,1045,Ep,Male,16,56,1816,200,17550,1,4914
5/9/2013,2013,1,127,Dvpt,Central,1045,Ep,Female,16,78,1816,200,17550,1,6844.5
5/9/2013,2013,1,127,Dvpt,Central,1045,Ep,Both,16,134,1816,200,17550,1,11758.5
5/9/2013,2013,1,127,Dvpt,Central,1045,Ts,Male,16,1,1473,200,17550,1,87.75
5/9/2013,2013,1,127,Dvpt,Central,1045,Ts,Female,16,0,1473,200,17550,1,0
5/9/2013,2013,1,127,Dvpt,Central,1045,Ts,Both,16,1,1473,200,17550,1,87.75
5/9/2013,2013,1,127,Dvpt,Central,1045,Nd,Male,16,0,1847,200,17550,1,0
5/9/2013,2013,1,127,Dvpt,Central,1045,Nd,Female,16,0,1847,200,17550,1,0
5/9/2013,2013,1,127,Dvpt,Central,1045,Nd,Both,16,0,1847,200,17550,1,0
5/9/2013,2013,2,126,Dvpt,Central,432,Ep,Male,16,39,1816,200,2710,1,528.45
5/9/2013,2013,2,126,Dvpt,Central,432,Ep,Female,16,68,1816,200,2710,1,921.4
5/9/2013,2013,2,126,Dvpt,Central,432,Ep,Both,16,107,1816,200,2710,1,1449.85
5/9/2013,2013,2,126,Dvpt,Central,432,Ts,Male,1,13,1473,200,2710,1,176.15
5/9/2013,2013,2,126,Dvpt,Central,432,Ts,Female,1,16,1473,200,2710,1,216.8
5/9/2013,2013,2,126,Dvpt,Central,432,Ts,Both,1,29,1473,200,2710,1,392.95
5/9/2013,2013,2,126,Dvpt,Central,432,Nd,Male,1,0,1847,200,2710,1,0
5/9/2013,2013,2,126,Dvpt,Central,432,Nd,Female,1,0,1847,200,2710,1,0
5/9/2013,2013,2,126,Dvpt,Central,432,Nd,Both,1,0,1847,200,2710,1,0
5/9/2013,2013,3,125,Dvpt,Central,446,Ep,Male,16,55,1816,200,207000,1,56925
5/9/2013,2013,3,125,Dvpt,Central,446,Ep,Female,16,56,1816,200,207000,1,57960
5/9/2013,2013,3,125,Dvpt,Central,446,Ep,Both,16,111,1816,200,207000,1,114885
5/9/2013,2013,3,125,Dvpt,Central,446,Ts,Male,16,1,1473,200,207000,1,1035
5/9/2013,2013,3,125,Dvpt,Central,446,Ts,Female,16,0,1473,200,207000,1,0
5/9/2013,2013,3,125,Dvpt,Central,446,Ts,Both,16,1,1473,200,207000,1,1035
5/9/2013,2013,3,125,Dvpt,Central,446,Nd,Male,16,0,1847,200,207000,1,0
5/9/2013,2013,3,125,Dvpt,Central,446,Nd,Female,16,0,1847,200,207000,1,0
5/9/2013,2013,3,125,Dvpt,Central,446,Nd,Both,16,0,1847,200,207000,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Ep,Male,4,53,1816,60,408,1,360.4
5/9/2013,2013,4,123,Dvpt,Central,82,Ep,Female,4,55,1816,60,408,1,374
5/9/2013,2013,4,123,Dvpt,Central,82,Ep,Both,4,108,1816,60,408,1,734.4
5/9/2013,2013,4,123,Dvpt,Central,82,Ts,Male,4,0,1473,60,408,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Ts,Female,4,0,1473,60,408,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Ts,Both,4,0,1473,60,408,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Nd,Male,4,0,1847,60,408,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Nd,Female,4,0,1847,60,408,1,0
5/9/2013,2013,4,123,Dvpt,Central,82,Nd,Both,4,0,1847,60,408,1,0
5/10/2013,2013,5,119,Mbay,Central,91,Ep,Male,1,14,1816,200,17020,1,1191.4
5/10/2013,2013,5,119,Mbay,Central,91,Ep,Female,1,27,1816,200,17020,1,2297.7
5/10/2013,2013,5,119,Mbay,Central,91,Ep,Both,1,41,1816,200,17020,1,3489.1
5/10/2013,2013,5,119,Mbay,Central,91,Ts,Male,8,49,1473,200,17020,1,4169.9
5/10/2013,2013,5,119,Mbay,Central,91,Ts,Female,8,53,1473,200,17020,1,4510.3
5/10/2013,2013,5,119,Mbay,Central,91,Ts,Both,8,102,1473,200,17020,1,8680.2
5/10/2013,2013,5,119,Mbay,Central,91,Nd,Male,8,1,1847,200,17020,1,85.1
5/10/2013,2013,5,119,Mbay,Central,91,Nd,Female,8,0,1847,200,17020,1,0
5/10/2013,2013,5,119,Mbay,Central,91,Nd,Both,8,1,1847,200,17020,1,85.1
5/10/2013,2013,6,114,Mbay,Central,73,Ep,Male,8,2,1816,200,1450,1,14.5
5/10/2013,2013,6,114,Mbay,Central,73,Ep,Female,8,1,1816,200,1450,1,7.25
5/10/2013,2013,6,114,Mbay,Central,73,Ep,Both,8,3,1816,200,1450,1,21.75
5/10/2013,2013,6,114,Mbay,Central,73,Ts,Male,8,44,1473,200,1450,1,319
5/10/2013,2013,6,114,Mbay,Central,73,Ts,Female,8,59,1473,200,1450,1,427.75
5/10/2013,2013,6,114,Mbay,Central,73,Ts,Both,8,103,1473,200,1450,1,746.75
5/10/2013,2013,6,114,Mbay,Central,73,Nd,Male,8,0,1847,200,1450,1,0
5/10/2013,2013,6,114,Mbay,Central,73,Nd,Female,8,0,1847,200,1450,1,0
5/10/2013,2013,6,114,Mbay,Central,73,Nd,Both,8,0,1847,200,1450,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Ep,Male,16,40,1816,200,75000,1,15000
5/10/2013,2013,7,116,Mbay,Central,287,Ep,Female,16,70,1816,200,75000,1,26250
5/10/2013,2013,7,116,Mbay,Central,287,Ep,Both,16,110,1816,200,75000,1,41250
5/10/2013,2013,7,116,Mbay,Central,287,Ts,Male,16,0,1473,200,75000,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Ts,Female,16,0,1473,200,75000,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Ts,Both,16,0,1473,200,75000,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Nd,Male,16,0,1847,200,75000,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Nd,Female,16,0,1847,200,75000,1,0
5/10/2013,2013,7,116,Mbay,Central,287,Nd,Both,16,0,1847,200,75000,1,0
5/10/2013,2013,8,115,Mbay,Central,91,Ep,Male,16,58,1816,150,277.5,1,107.3
5/10/2013,2013,8,115,Mbay,Central,91,Ep,Female,16,56,1816,150,277.5,1,103.6
5/10/2013,2013,8,115,Mbay,Central,91,Ep,Both,16,114,1816,150,277.5,1,210.9
5/10/2013,2013,8,115,Mbay,Central,91,Ts,Male,2,6,1473,150,277.5,1,11.1
5/10/2013,2013,8,115,Mbay,Central,91,Ts,Female,2,8,1473,150,277.5,1,14.8
5/10/2013,2013,8,115,Mbay,Central,91,Ts,Both,2,14,1473,150,277.5,1,25.9
5/10/2013,2013,8,115,Mbay,Central,91,Nd,Male,2,0,1847,150,277.5,1,0
5/10/2013,2013,8,115,Mbay,Central,91,Nd,Female,2,0,1847,150,277.5,1,0
5/10/2013,2013,8,115,Mbay,Central,91,Nd,Both,2,0,1847,150,277.5,1,0
5/10/2013,2013,10,111,Mbay,Central,46,Ep,Male,1,2,1816,2,13.2,1,13.2
5/10/2013,2013,10,111,Mbay,Central,46,Ep,Female,1,3,1816,2,13.2,1,19.8
5/10/2013,2013,10,111,Mbay,Central,46,Ep,Both,1,5,1816,2,13.2,1,33
5/10/2013,2013,10,111,Mbay,Central,46,Ts,Male,1,2,1473,2,13.2,1,13.2
5/10/2013,2013,10,111,Mbay,Central,46,Ts,Female,1,2,1473,2,13.2,1,13.2
5/10/2013,2013,10,111,Mbay,Central,46,Ts,Both,1,4,1473,2,13.2,1,26.4
5/10/2013,2013,10,111,Mbay,Central,46,Nd,Male,1,0,1847,2,13.2,1,0
5/10/2013,2013,10,111,Mbay,Central,46,Nd,Female,1,0,1847,2,13.2,1,0
5/10/2013,2013,10,111,Mbay,Central,46,Nd,Both,1,0,1847,2,13.2,1,0
5/11/2013,2013,11,110,Mbay,Central,2304,Ep,Male,8,71,1816,200,7300,1,2591.5
5/11/2013,2013,11,110,Mbay,Central,2304,Ep,Female,8,135,1816,200,7300,1,4927.5
5/11/2013,2013,11,110,Mbay,Central,2304,Ep,Both,8,206,1816,200,7300,1,7519
5/11/2013,2013,11,110,Mbay,Central,2304,Ts,Male,8,0,1473,200,7300,1,0
5/11/2013,2013,11,110,Mbay,Central,2304,Ts,Female,8,0,1473,200,7300,1,0
5/11/2013,2013,11,110,Mbay,Central,2304,Ts,Juvenile,8,1,1473,200,7300,1,36.5
5/11/2013,2013,11,110,Mbay,Central,2304,Ts,Both,8,1,1473,200,7300,1,36.5
5/11/2013,2013,11,110,Mbay,Central,2304,Nd,Male,8,0,1847,200,7300,1,0
5/11/2013,2013,11,110,Mbay,Central,2304,Nd,Female,8,0,1847,200,7300,1,0
5/11/2013,2013,11,110,Mbay,Central,2304,Nd,Both,8,0,1847,200,7300,1,0
5/11/2013,2013,12,109,Mbay,Central,608,Ep,Male,8,42,1816,200,7490,1,1572.9
5/11/2013,2013,12,109,Mbay,Central,608,Ep,Female,8,59,1816,200,7490,1,2209.55
5/11/2013,2013,12,109,Mbay,Central,608,Ep,Both,8,101,1816,200,7490,1,3782.45
5/11/2013,2013,12,109,Mbay,Central,608,Ts,Male,8,58,1473,200,7490,1,2172.1
5/11/2013,2013,12,109,Mbay,Central,608,Ts,Female,8,50,1473,200,7490,1,1872.5
5/11/2013,2013,12,109,Mbay,Central,608,Ts,Both,8,108,1473,200,7490,1,4044.6
5/11/2013,2013,12,109,Mbay,Central,608,Nd,Male,8,0,1847,200,7490,1,0
5/11/2013,2013,12,109,Mbay,Central,608,Nd,Female,8,0,1847,200,7490,1,0
5/11/2013,2013,12,109,Mbay,Central,608,Nd,Both,8,0,1847,200,7490,1,0
5/11/2013,2013,13,113,Mbay,Central,900,Ep,Male,4,47,1816,200,2700,1,634.5
5/11/2013,2013,13,113,Mbay,Central,900,Ep,Female,4,70,1816,200,2700,1,945
5/11/2013,2013,13,113,Mbay,Central,900,Ep,Both,4,117,1816,200,2700,1,1579.5
5/11/2013,2013,13,113,Mbay,Central,900,Ts,Male,2.666667,38,1473,200,2700,1,513
5/11/2013,2013,13,113,Mbay,Central,900,Ts,Female,2.666667,18,1473,200,2700,1,243
5/11/2013,2013,13,113,Mbay,Central,900,Ts,Both,2.666667,56,1473,200,2700,1,756
5/11/2013,2013,13,113,Mbay,Central,900,Nd,Male,4,0,1847,200,2700,1,0
5/11/2013,2013,13,113,Mbay,Central,900,Nd,Female,4,4,1847,200,2700,1,54
5/11/2013,2013,13,113,Mbay,Central,900,Nd,Both,4,4,1847,200,2700,1,54
5/11/2013,2013,14,117,Mbay,Central,1920,Ep,Male,16,26,1816,200,1125,1,146.25
5/11/2013,2013,14,117,Mbay,Central,1920,Ep,Female,16,66,1816,200,1125,1,371.25
5/11/2013,2013,14,117,Mbay,Central,1920,Ep,Both,16,92,1816,200,1125,1,517.5
5/11/2013,2013,14,117,Mbay,Central,1920,Ts,Male,1.333333,23,1473,200,1125,1,129.375
5/11/2013,2013,14,117,Mbay,Central,1920,Ts,Female,1.333333,23,1473,200,1125,1,129.375
5/11/2013,2013,14,117,Mbay,Central,1920,Ts,Both,1.333333,46,1473,200,1125,1,258.75
5/11/2013,2013,14,117,Mbay,Central,1920,Nd,Male,3.2,12,1847,200,1125,1,67.5
5/11/2013,2013,14,117,Mbay,Central,1920,Nd,Female,3.2,44,1847,200,1125,1,247.5
5/11/2013,2013,14,117,Mbay,Central,1920,Nd,Both,3.2,56,1847,200,1125,1,315
5/11/2013,2013,15,118,Mbay,Central,966,Ep,Male,16,45,1816,200,9540,1,2146.5
5/11/2013,2013,15,118,Mbay,Central,966,Ep,Female,16,78,1816,200,9540,1,3720.6
5/11/2013,2013,15,118,Mbay,Central,966,Ep,Both,16,123,1816,200,9540,1,5867.1
5/11/2013,2013,15,118,Mbay,Central,966,Ts,Male,16,0,1473,200,9540,1,0
5/11/2013,2013,15,118,Mbay,Central,966,Ts,Female,16,0,1473,200,9540,1,0
5/11/2013,2013,15,118,Mbay,Central,966,Ts,Both,16,0,1473,200,9540,1,0
5/11/2013,2013,15,118,Mbay,Central,966,Nd,Male,16,0,1847,200,9540,1,0
5/11/2013,2013,15,118,Mbay,Central,966,Nd,Female,16,0,1847,200,9540,1,0
5/11/2013,2013,15,118,Mbay,Central,966,Nd,Both,16,0,1847,200,9540,1,0
5/12/2013,2013,16,131,Pesc,Central,82,Ep,Male,8,1,1816,200,37600,1,188
5/12/2013,2013,16,131,Pesc,Central,82,Ep,Female,8,1,1816,200,37600,1,188
5/12/2013,2013,16,131,Pesc,Central,82,Ep,Both,8,2,1816,200,37600,1,376
5/12/2013,2013,16,131,Pesc,Central,82,Ts,Male,8,39,1473,200,37600,1,7332
5/12/2013,2013,16,131,Pesc,Central,82,Ts,Female,8,79,1473,200,37600,1,14852
5/12/2013,2013,16,131,Pesc,Central,82,Ts,Both,8,118,1473,200,37600,1,22184
5/12/2013,2013,16,131,Pesc,Central,82,Nd,Male,8,0,1847,200,37600,1,0
5/12/2013,2013,16,131,Pesc,Central,82,Nd,Female,8,0,1847,200,37600,1,0
5/12/2013,2013,16,131,Pesc,Central,82,Nd,Both,8,0,1847,200,37600,1,0
5/12/2013,2013,17,132,Pesc,Central,95,Ep,Male,8,2,1816,200,900,1,9
5/12/2013,2013,17,132,Pesc,Central,95,Ep,Female,8,0,1816,200,900,1,0
5/12/2013,2013,17,132,Pesc,Central,95,Ep,Both,8,2,1816,200,900,1,9
5/12/2013,2013,17,132,Pesc,Central,95,Ts,Male,8,76,1473,200,900,1,342
5/12/2013,2013,17,132,Pesc,Central,95,Ts,Female,8,28,1473,200,900,1,126
